timestamp,temperature_c,pressure_bar,flow_rate_m3h,vibration_mms,is_anomaly,anomaly_type,temp_pressure_ratio,hour,day_of_week
2024-01-16 10:50:00,197.58,29.16,375.81,2.83,0,normal,6.776,10,1
2024-01-16 10:55:00,197.54,30.75,285.46,2.6,0,normal,6.424,10,1
2024-01-16 11:00:00,219.83,29.53,346.98,1.69,0,normal,7.444,11,1
2024-01-16 11:05:00,207.04,34.01,254.62,2.35,0,normal,6.088,11,1
2024-01-16 11:10:00,221.6,26.66,293.97,0.1,0,normal,8.312,11,1
2024-01-16 11:15:00,206.92,19.02,298.68,1.17,0,normal,10.879,11,1
2024-01-16 11:20:00,185.23,32.35,278.97,3.08,0,normal,5.726,11,1
2024-01-16 11:25:00,182.59,34.94,289.67,1.29,0,normal,5.226,11,1
2024-01-16 11:30:00,179.32,32.23,283.1,4.14,0,normal,5.564,11,1
2024-01-16 11:35:00,212.52,26.8,258.64,3.59,0,normal,7.93,11,1
2024-01-16 11:40:00,220.42,24.32,350.59,3.98,0,normal,9.063,11,1
2024-01-16 11:45:00,230.33,32.47,298.64,0.28,0,normal,7.094,11,1
2024-01-16 11:50:00,215.23,30.71,317.84,0.56,0,normal,7.008,11,1
2024-01-16 11:55:00,220.03,29.37,315.95,0.1,0,normal,7.492,11,1
2024-01-16 12:00:00,191.3,39.11,302.74,8.13,0,normal,4.891,12,1
2024-01-16 12:05:00,182.65,25.27,304.64,0.54,0,normal,7.228,12,1
2024-01-16 12:10:00,212.75,38.88,132.32,0.91,1,flow_blockage,5.472,12,1
2024-01-16 12:15:00,206.27,30.16,370.92,0.64,0,normal,6.839,12,1
2024-01-16 12:20:00,201.61,20.82,338.04,0.1,0,normal,9.683,12,1
2024-01-16 12:25:00,205.81,29.1,300.92,0.61,0,normal,7.073,12,1
2024-01-16 12:30:00,204.85,34.8,277.65,0.21,0,normal,5.886,12,1
2024-01-16 12:35:00,219.26,28.17,294.06,1.0,0,normal,7.783,12,1
2024-01-16 12:40:00,219.42,22.63,320.88,6.81,0,normal,9.696,12,1
2024-01-16 12:45:00,208.16,29.18,375.0,2.4,0,normal,7.134,12,1
2024-01-16 12:50:00,212.69,25.71,231.35,2.45,0,normal,8.273,12,1
2024-01-16 12:55:00,207.71,32.46,332.99,1.21,0,normal,6.399,12,1
2024-01-16 13:00:00,190.49,33.87,348.57,3.34,0,normal,5.624,13,1
2024-01-16 13:05:00,208.76,24.72,217.9,4.78,0,normal,8.445,13,1
2024-01-16 13:10:00,176.49,26.47,283.18,6.52,0,normal,6.668,13,1
2024-01-16 13:15:00,213.22,33.78,239.01,0.21,0,normal,6.312,13,1
2024-01-16 13:20:00,179.49,25.71,313.76,4.23,0,normal,6.981,13,1
2024-01-16 13:25:00,201.7,24.59,274.32,0.51,0,normal,8.203,13,1
2024-01-16 13:30:00,184.73,24.11,285.73,1.01,0,normal,7.662,13,1
2024-01-16 13:35:00,205.71,31.76,271.68,0.85,0,normal,6.477,13,1
2024-01-16 13:40:00,196.9,31.55,328.24,2.25,0,normal,6.241,13,1
2024-01-16 13:45:00,173.49,26.58,303.69,1.82,0,normal,6.527,13,1
2024-01-16 13:50:00,203.72,30.03,303.78,0.23,0,normal,6.784,13,1
2024-01-16 13:55:00,188.74,37.64,300.27,3.05,0,normal,5.014,13,1
2024-01-16 14:00:00,208.22,25.13,313.62,1.16,0,normal,8.286,14,1
2024-01-16 14:05:00,257.59,20.24,271.9,0.1,1,temp_spike,12.727,14,1
2024-01-16 14:10:00,200.93,32.28,370.04,1.07,0,normal,6.225,14,1
2024-01-16 14:15:00,180.64,29.45,223.26,1.45,0,normal,6.134,14,1
2024-01-16 14:20:00,186.16,26.45,198.7,0.14,0,normal,7.038,14,1
2024-01-16 14:25:00,188.12,33.26,194.57,0.33,0,normal,5.656,14,1
2024-01-16 14:30:00,207.85,34.2,181.02,10.09,0,normal,6.077,14,1
2024-01-16 14:35:00,220.16,18.96,318.66,4.1,0,normal,11.612,14,1
2024-01-16 14:40:00,182.92,26.74,312.57,0.29,0,normal,6.841,14,1
2024-01-16 14:45:00,211.15,41.59,345.39,1.74,0,normal,5.077,14,1
2024-01-16 14:50:00,162.45,32.92,232.17,0.95,0,normal,4.935,14,1
2024-01-16 14:55:00,177.09,33.38,322.27,1.57,0,normal,5.305,14,1
2024-01-16 15:00:00,178.55,35.86,281.63,1.27,0,normal,4.979,15,1
2024-01-16 15:05:00,172.64,30.09,287.12,0.1,0,normal,5.737,15,1
2024-01-16 15:10:00,169.18,33.98,310.07,0.76,0,normal,4.979,15,1
2024-01-16 15:15:00,199.12,33.59,240.97,0.27,0,normal,5.928,15,1
2024-01-16 15:20:00,189.72,32.7,408.15,1.34,0,normal,5.802,15,1
2024-01-16 15:25:00,198.62,28.39,345.38,21.5,1,vibration_surge,6.996,15,1
2024-01-16 15:30:00,203.29,30.86,252.2,10.82,0,normal,6.587,15,1
2024-01-16 15:35:00,196.91,27.06,224.25,5.77,0,normal,7.277,15,1
2024-01-16 15:40:00,202.8,30.06,274.39,8.49,0,normal,6.747,15,1
2024-01-16 15:45:00,191.89,24.16,287.9,0.1,0,normal,7.942,15,1
2024-01-16 15:50:00,175.12,26.05,332.07,2.61,0,normal,6.722,15,1
2024-01-16 15:55:00,208.8,28.59,220.35,0.64,0,normal,7.303,15,1
2024-01-16 16:00:00,182.5,25.28,288.29,4.01,0,normal,7.219,16,1
2024-01-16 16:05:00,177.31,27.47,197.57,3.36,0,normal,6.455,16,1
2024-01-16 16:10:00,188.67,29.18,295.84,1.1,0,normal,6.466,16,1
2024-01-16 16:15:00,177.65,32.01,268.64,1.28,0,normal,5.55,16,1
2024-01-16 16:20:00,185.08,34.75,163.91,0.62,1,flow_blockage,5.326,16,1
2024-01-16 16:25:00,196.5,27.68,196.72,0.68,0,normal,7.099,16,1
2024-01-16 16:30:00,196.56,36.68,342.55,7.95,0,normal,5.359,16,1
2024-01-16 16:35:00,177.87,34.69,188.83,4.39,0,normal,5.127,16,1
2024-01-16 16:40:00,184.02,32.52,207.66,0.43,0,normal,5.659,16,1
2024-01-16 16:45:00,207.45,30.77,190.16,0.64,0,normal,6.742,16,1
2024-01-16 16:50:00,198.79,31.6,286.54,0.23,0,normal,6.291,16,1
2024-01-16 16:55:00,222.47,35.94,97.9,9.0,1,flow_blockage,6.19,16,1
2024-01-16 17:00:00,208.04,36.12,203.61,4.75,0,normal,5.76,17,1
2024-01-16 17:05:00,207.51,36.67,281.16,1.61,0,normal,5.659,17,1
2024-01-16 17:10:00,169.52,30.21,293.61,2.36,0,normal,5.611,17,1
2024-01-16 17:15:00,201.8,32.77,273.01,2.76,0,normal,6.158,17,1
2024-01-16 17:20:00,189.54,36.72,262.91,0.46,0,normal,5.162,17,1
2024-01-16 17:25:00,182.08,26.88,362.47,5.46,0,normal,6.774,17,1
2024-01-16 17:30:00,192.86,28.41,278.31,1.5,0,normal,6.788,17,1
2024-01-16 17:35:00,204.52,30.08,311.31,0.19,0,normal,6.799,17,1
2024-01-16 17:40:00,197.85,34.5,278.17,1.01,0,normal,5.735,17,1
2024-01-16 17:45:00,177.16,34.58,216.13,1.84,0,normal,5.123,17,1
2024-01-16 17:50:00,201.48,28.85,298.52,0.87,0,normal,6.984,17,1
2024-01-16 17:55:00,180.78,22.46,238.23,18.39,1,vibration_surge,8.049,17,1
2024-01-16 18:00:00,193.25,31.23,265.45,4.27,0,normal,6.188,18,1
2024-01-16 18:05:00,185.45,25.41,285.27,2.96,0,normal,7.298,18,1
2024-01-16 18:10:00,186.72,22.55,172.93,2.06,0,normal,8.28,18,1
2024-01-16 18:15:00,201.49,23.68,189.52,1.44,0,normal,8.509,18,1
2024-01-16 18:20:00,174.4,31.63,315.47,0.59,0,normal,5.514,18,1
2024-01-16 18:25:00,219.18,36.81,236.81,1.21,0,normal,5.954,18,1
2024-01-16 18:30:00,162.68,30.19,239.18,0.69,0,normal,5.389,18,1
2024-01-16 18:35:00,181.03,31.06,278.32,5.44,0,normal,5.828,18,1
2024-01-16 18:40:00,195.55,35.91,250.72,4.76,0,normal,5.446,18,1
2024-01-16 18:45:00,198.76,22.28,290.88,0.34,0,normal,8.921,18,1
2024-01-16 18:50:00,188.49,32.6,267.44,3.46,0,normal,5.782,18,1
2024-01-16 18:55:00,189.14,29.94,279.93,2.43,0,normal,6.317,18,1
2024-01-16 19:00:00,196.5,32.83,235.93,7.39,0,normal,5.985,19,1
2024-01-16 19:05:00,186.87,27.58,280.7,1.24,0,normal,6.776,19,1
2024-01-16 19:10:00,211.24,8.49,326.28,2.56,1,pressure_drop,24.881,19,1
2024-01-16 19:15:00,202.93,30.7,242.63,1.46,0,normal,6.61,19,1
2024-01-16 19:20:00,203.43,38.25,316.79,0.14,0,normal,5.318,19,1
2024-01-16 19:25:00,175.85,34.3,268.44,0.1,0,normal,5.127,19,1
2024-01-16 19:30:00,189.15,27.46,307.75,0.26,0,normal,6.888,19,1
2024-01-16 19:35:00,185.83,23.3,277.46,0.7,0,normal,7.976,19,1
2024-01-16 19:40:00,175.26,21.59,269.35,0.6,0,normal,8.118,19,1
2024-01-16 19:45:00,195.74,36.58,288.51,2.61,0,normal,5.351,19,1
2024-01-16 19:50:00,182.28,25.22,331.7,2.52,0,normal,7.228,19,1
2024-01-16 19:55:00,200.17,28.37,282.83,7.11,0,normal,7.056,19,1
2024-01-16 20:00:00,175.29,36.61,297.95,0.74,0,normal,4.788,20,1
2024-01-16 20:05:00,217.13,21.93,255.59,5.58,0,normal,9.901,20,1
2024-01-16 20:10:00,177.89,37.46,352.56,1.9,0,normal,4.749,20,1
2024-01-16 20:15:00,194.63,28.73,306.04,1.37,0,normal,6.774,20,1
2024-01-16 20:20:00,203.22,24.26,277.9,2.2,0,normal,8.377,20,1
2024-01-16 20:25:00,262.74,28.76,267.89,2.43,1,temp_spike,9.136,20,1
2024-01-16 20:30:00,204.13,26.39,322.91,0.38,0,normal,7.735,20,1
2024-01-16 20:35:00,172.9,32.2,243.71,2.79,0,normal,5.37,20,1
2024-01-16 20:40:00,213.12,26.76,184.88,2.58,0,normal,7.964,20,1
2024-01-16 20:45:00,191.55,20.44,277.64,12.01,0,normal,9.371,20,1
2024-01-16 20:50:00,182.39,28.9,333.52,4.86,0,normal,6.311,20,1
2024-01-16 20:55:00,186.85,23.22,353.58,2.31,0,normal,8.047,20,1
2024-01-16 21:00:00,205.06,31.02,273.42,2.49,0,normal,6.611,21,1
2024-01-16 21:05:00,184.16,24.06,280.97,5.84,0,normal,7.654,21,1
2024-01-16 21:10:00,181.69,27.56,304.76,6.83,0,normal,6.593,21,1
2024-01-16 21:15:00,189.61,30.91,265.57,3.51,0,normal,6.134,21,1
2024-01-16 21:20:00,175.27,28.94,304.61,2.92,0,normal,6.056,21,1
2024-01-16 21:25:00,220.24,31.25,274.52,0.24,0,normal,7.048,21,1
2024-01-16 21:30:00,184.43,33.4,329.36,3.55,0,normal,5.522,21,1
2024-01-16 21:35:00,205.4,24.21,314.94,0.58,0,normal,8.484,21,1
2024-01-16 21:40:00,196.07,29.68,319.3,1.66,0,normal,6.606,21,1
2024-01-16 21:45:00,178.16,13.35,268.52,1.04,0,normal,13.345,21,1
2024-01-16 21:50:00,192.84,31.24,375.08,0.85,0,normal,6.173,21,1
2024-01-16 21:55:00,204.69,28.5,302.98,0.74,0,normal,7.182,21,1
2024-01-16 22:00:00,192.18,25.08,297.36,3.87,0,normal,7.663,22,1
2024-01-16 22:05:00,212.9,31.58,246.95,2.93,0,normal,6.742,22,1
2024-01-16 22:10:00,210.32,35.86,280.15,1.48,0,normal,5.865,22,1
2024-01-16 22:15:00,208.78,27.62,65.73,2.18,1,flow_blockage,7.559,22,1
2024-01-16 22:20:00,188.11,25.28,245.62,8.34,0,normal,7.441,22,1
2024-01-16 22:25:00,178.8,30.83,270.38,1.01,0,normal,5.8,22,1
2024-01-16 22:30:00,185.8,23.32,276.71,1.6,0,normal,7.967,22,1
2024-01-16 22:35:00,197.94,26.7,287.8,1.53,0,normal,7.413,22,1
2024-01-16 22:40:00,203.19,36.11,196.86,5.5,0,normal,5.627,22,1
2024-01-16 22:45:00,162.43,30.31,278.24,0.87,0,normal,5.359,22,1
2024-01-16 22:50:00,194.88,20.6,266.13,8.57,0,normal,9.46,22,1
2024-01-16 22:55:00,197.37,21.02,283.96,0.73,0,normal,9.39,22,1
2024-01-16 23:00:00,193.25,30.81,344.0,0.23,0,normal,6.272,23,1
2024-01-16 23:05:00,216.78,34.31,394.86,0.42,0,normal,6.318,23,1
2024-01-16 23:10:00,203.74,21.91,326.15,1.11,0,normal,9.299,23,1
2024-01-16 23:15:00,217.06,32.25,230.51,2.1,0,normal,6.731,23,1
2024-01-16 23:20:00,194.17,36.65,274.97,1.45,0,normal,5.298,23,1
2024-01-16 23:25:00,211.47,39.44,322.03,0.94,0,normal,5.362,23,1
2024-01-16 23:30:00,221.94,31.66,316.4,1.65,0,normal,7.01,23,1
2024-01-16 23:35:00,217.09,32.53,341.6,3.65,0,normal,6.674,23,1
2024-01-16 23:40:00,181.03,19.33,287.37,3.65,0,normal,9.365,23,1
2024-01-16 23:45:00,193.61,40.5,274.06,2.59,0,normal,4.78,23,1
2024-01-16 23:50:00,192.23,27.12,379.86,6.09,0,normal,7.088,23,1
2024-01-16 23:55:00,204.75,25.33,295.17,1.78,0,normal,8.083,23,1
2024-01-17 00:00:00,210.3,28.72,249.17,0.1,0,normal,7.322,0,2
2024-01-17 00:05:00,187.42,37.56,373.76,0.69,0,normal,4.99,0,2
2024-01-17 00:10:00,201.02,41.04,225.2,0.8,0,normal,4.898,0,2
2024-01-17 00:15:00,169.7,30.63,125.25,1.59,0,normal,5.54,0,2
2024-01-17 00:20:00,221.63,34.99,338.47,4.71,0,normal,6.334,0,2
2024-01-17 00:25:00,192.31,30.22,345.54,3.64,0,normal,6.364,0,2
2024-01-17 00:30:00,200.84,24.81,320.7,0.53,0,normal,8.095,0,2
2024-01-17 00:35:00,195.36,37.38,234.88,1.47,0,normal,5.226,0,2
2024-01-17 00:40:00,217.19,26.89,297.06,2.15,0,normal,8.077,0,2
2024-01-17 00:45:00,157.44,37.68,286.09,8.77,0,normal,4.178,0,2
2024-01-17 00:50:00,199.75,36.49,273.14,0.1,0,normal,5.474,0,2
2024-01-17 00:55:00,198.41,33.07,370.6,1.25,0,normal,6.0,0,2
2024-01-17 01:00:00,195.78,39.14,255.43,8.86,0,normal,5.002,1,2
2024-01-17 01:05:00,228.48,41.16,323.57,7.56,0,normal,5.551,1,2
2024-01-17 01:10:00,189.28,29.12,367.47,0.8,0,normal,6.5,1,2
2024-01-17 01:15:00,214.17,25.96,326.84,0.1,0,normal,8.25,1,2
2024-01-17 01:20:00,207.93,20.68,369.82,1.77,0,normal,10.055,1,2
2024-01-17 01:25:00,221.51,41.22,117.66,4.03,1,flow_blockage,5.374,1,2
2024-01-17 01:30:00,192.58,27.8,329.23,0.78,0,normal,6.927,1,2
2024-01-17 01:35:00,191.59,35.68,326.11,5.44,0,normal,5.37,1,2
2024-01-17 01:40:00,219.03,26.29,338.44,0.81,0,normal,8.331,1,2
2024-01-17 01:45:00,208.97,37.69,288.49,1.88,0,normal,5.544,1,2
2024-01-17 01:50:00,179.41,26.5,242.67,2.56,0,normal,6.77,1,2
2024-01-17 01:55:00,194.5,24.04,355.47,0.85,0,normal,8.091,1,2
2024-01-17 02:00:00,210.8,28.96,373.09,0.87,0,normal,7.279,2,2
2024-01-17 02:05:00,217.57,27.34,327.6,1.27,0,normal,7.958,2,2
2024-01-17 02:10:00,194.81,32.98,287.58,3.61,0,normal,5.907,2,2
2024-01-17 02:15:00,161.29,29.74,237.11,0.21,0,normal,5.423,2,2
2024-01-17 02:20:00,212.85,33.14,319.29,2.0,0,normal,6.423,2,2
2024-01-17 02:25:00,186.7,28.54,247.55,2.26,0,normal,6.542,2,2
2024-01-17 02:30:00,174.74,26.67,240.55,1.63,0,normal,6.552,2,2
2024-01-17 02:35:00,162.52,27.08,313.96,5.49,0,normal,6.001,2,2
2024-01-17 02:40:00,303.97,40.22,276.81,1.84,1,temp_spike,7.558,2,2
2024-01-17 02:45:00,206.93,31.13,332.27,2.01,0,normal,6.647,2,2
2024-01-17 02:50:00,201.62,20.08,307.04,1.83,0,normal,10.041,2,2
2024-01-17 02:55:00,225.84,27.4,284.67,2.56,0,normal,8.242,2,2
2024-01-17 03:00:00,216.63,30.48,235.97,0.29,0,normal,7.107,3,2
2024-01-17 03:05:00,231.32,39.23,278.57,4.49,0,normal,5.897,3,2
2024-01-17 03:10:00,186.18,35.14,280.41,0.1,0,normal,5.298,3,2
2024-01-17 03:15:00,206.55,25.39,259.95,2.05,0,normal,8.135,3,2
2024-01-17 03:20:00,182.82,42.09,304.76,1.91,0,normal,4.344,3,2
2024-01-17 03:25:00,203.63,29.84,263.85,0.47,0,normal,6.824,3,2
2024-01-17 03:30:00,203.34,36.23,313.03,0.1,0,normal,5.612,3,2
2024-01-17 03:35:00,216.47,24.22,333.23,0.3,0,normal,8.938,3,2
2024-01-17 03:40:00,207.75,1.0,279.9,0.63,1,pressure_drop,207.75,3,2
2024-01-17 03:45:00,216.42,22.96,342.48,4.28,0,normal,9.426,3,2
2024-01-17 03:50:00,217.62,13.75,253.15,3.87,0,normal,15.827,3,2
2024-01-17 03:55:00,239.39,40.56,265.6,0.13,0,normal,5.902,3,2
2024-01-17 04:00:00,203.93,31.07,320.32,0.68,0,normal,6.564,4,2
2024-01-17 04:05:00,194.54,25.38,360.33,4.4,0,normal,7.665,4,2
2024-01-17 04:10:00,212.35,32.26,369.35,0.54,0,normal,6.582,4,2
2024-01-17 04:15:00,196.63,30.95,406.6,11.03,0,normal,6.353,4,2
2024-01-17 04:20:00,230.89,33.1,307.15,0.59,0,normal,6.976,4,2
2024-01-17 04:25:00,204.41,36.05,319.61,2.69,0,normal,5.67,4,2
2024-01-17 04:30:00,200.18,28.55,274.35,1.08,0,normal,7.012,4,2
2024-01-17 04:35:00,201.59,25.6,263.29,0.29,0,normal,7.875,4,2
2024-01-17 04:40:00,219.44,34.14,337.41,0.59,0,normal,6.428,4,2
2024-01-17 04:45:00,206.29,34.01,287.19,2.25,0,normal,6.066,4,2
2024-01-17 04:50:00,199.04,30.5,387.6,0.82,0,normal,6.526,4,2
2024-01-17 04:55:00,233.64,40.89,252.86,1.85,0,normal,5.714,4,2
2024-01-17 05:00:00,196.82,27.81,353.3,0.46,0,normal,7.077,5,2
2024-01-17 05:05:00,210.19,25.5,278.69,1.19,0,normal,8.243,5,2
2024-01-17 05:10:00,219.44,32.09,287.96,1.44,0,normal,6.838,5,2
2024-01-17 05:15:00,185.19,26.63,355.93,1.06,0,normal,6.954,5,2
2024-01-17 05:20:00,216.86,32.48,295.18,0.44,0,normal,6.677,5,2
2024-01-17 05:25:00,193.83,4.05,303.19,1.24,1,pressure_drop,47.859,5,2
2024-01-17 05:30:00,222.0,28.0,288.37,2.36,0,normal,7.929,5,2
2024-01-17 05:35:00,195.22,39.45,418.23,6.7,0,normal,4.949,5,2
2024-01-17 05:40:00,220.05,27.97,298.1,3.12,0,normal,7.867,5,2
2024-01-17 05:45:00,226.25,26.01,331.56,0.35,0,normal,8.699,5,2
2024-01-17 05:50:00,222.58,35.85,318.88,0.64,0,normal,6.209,5,2
2024-01-17 05:55:00,292.98,24.74,340.05,0.16,1,temp_spike,11.842,5,2
2024-01-17 06:00:00,206.53,26.54,299.26,0.29,0,normal,7.782,6,2
2024-01-17 06:05:00,201.35,32.88,319.96,0.58,0,normal,6.124,6,2
2024-01-17 06:10:00,232.07,34.69,349.7,0.45,0,normal,6.69,6,2
2024-01-17 06:15:00,199.51,36.1,286.85,0.48,0,normal,5.527,6,2
2024-01-17 06:20:00,194.44,26.26,384.47,0.52,0,normal,7.404,6,2
2024-01-17 06:25:00,219.98,32.98,389.27,0.72,0,normal,6.67,6,2
2024-01-17 06:30:00,198.06,27.67,360.32,0.27,0,normal,7.158,6,2
2024-01-17 06:35:00,195.75,26.97,333.49,0.65,0,normal,7.258,6,2
2024-01-17 06:40:00,188.35,36.02,180.47,2.33,0,normal,5.229,6,2
2024-01-17 06:45:00,202.76,27.25,351.21,0.54,0,normal,7.441,6,2
2024-01-17 06:50:00,208.76,31.39,310.43,0.38,0,normal,6.651,6,2
2024-01-17 06:55:00,213.65,30.78,317.69,0.14,0,normal,6.941,6,2
2024-01-17 07:00:00,223.93,24.65,234.11,1.39,0,normal,9.084,7,2
2024-01-17 07:05:00,217.56,34.83,353.66,3.69,0,normal,6.246,7,2
2024-01-17 07:10:00,206.8,32.8,256.55,0.12,0,normal,6.305,7,2
2024-01-17 07:15:00,206.69,20.07,334.9,1.56,0,normal,10.298,7,2
2024-01-17 07:20:00,217.31,31.39,374.21,2.1,0,normal,6.923,7,2
2024-01-17 07:25:00,228.75,26.14,305.51,1.8,0,normal,8.751,7,2
2024-01-17 07:30:00,211.55,35.49,389.78,4.2,0,normal,5.961,7,2
2024-01-17 07:35:00,202.62,22.77,291.63,4.03,0,normal,8.899,7,2
2024-01-17 07:40:00,194.77,28.22,359.0,0.12,0,normal,6.902,7,2
2024-01-17 07:45:00,187.98,31.81,263.74,0.9,0,normal,5.909,7,2
2024-01-17 07:50:00,219.65,30.27,380.53,2.22,0,normal,7.256,7,2
2024-01-17 07:55:00,218.33,33.81,372.78,6.09,0,normal,6.458,7,2
2024-01-17 08:00:00,217.32,22.41,349.4,3.27,0,normal,9.697,8,2
2024-01-17 08:05:00,206.73,38.26,306.32,0.39,0,normal,5.403,8,2
2024-01-17 08:10:00,229.76,32.63,255.88,0.65,0,normal,7.041,8,2
2024-01-17 08:15:00,201.4,36.8,306.45,2.88,0,normal,5.473,8,2
2024-01-17 08:20:00,222.99,34.37,381.5,1.28,0,normal,6.488,8,2
2024-01-17 08:25:00,208.08,29.94,332.48,1.59,0,normal,6.95,8,2
2024-01-17 08:30:00,199.53,23.58,248.33,1.88,0,normal,8.462,8,2
2024-01-17 08:35:00,217.55,27.18,269.74,0.22,0,normal,8.004,8,2
2024-01-17 08:40:00,214.8,37.95,388.64,3.88,0,normal,5.66,8,2
2024-01-17 08:45:00,214.01,36.93,350.38,3.98,0,normal,5.795,8,2
2024-01-17 08:50:00,209.88,26.9,264.28,1.26,0,normal,7.802,8,2
2024-01-17 08:55:00,208.09,15.91,237.69,1.97,0,normal,13.079,8,2
2024-01-17 09:00:00,242.9,28.94,289.96,2.16,0,normal,8.393,9,2
2024-01-17 09:05:00,224.83,28.56,228.65,0.42,0,normal,7.872,9,2
2024-01-17 09:10:00,217.91,28.75,313.42,0.24,0,normal,7.579,9,2
2024-01-17 09:15:00,208.75,32.64,443.79,0.1,0,normal,6.396,9,2
2024-01-17 09:20:00,222.18,34.38,241.37,4.88,0,normal,6.462,9,2
2024-01-17 09:25:00,214.84,34.95,311.91,0.85,0,normal,6.147,9,2
2024-01-17 09:30:00,207.46,32.23,386.81,0.18,0,normal,6.437,9,2
2024-01-17 09:35:00,202.52,21.0,358.67,1.25,0,normal,9.644,9,2
2024-01-17 09:40:00,205.86,28.29,313.78,0.16,0,normal,7.277,9,2
2024-01-17 09:45:00,159.51,41.52,313.9,0.18,0,normal,3.842,9,2
2024-01-17 09:50:00,210.23,31.87,263.42,1.34,0,normal,6.596,9,2
2024-01-17 09:55:00,199.74,31.84,307.83,1.42,0,normal,6.273,9,2
2024-01-17 10:00:00,228.89,31.8,327.17,1.74,0,normal,7.198,10,2
2024-01-17 10:05:00,205.29,32.08,370.26,2.14,0,normal,6.399,10,2
2024-01-17 10:10:00,187.17,18.08,283.99,2.21,0,normal,10.352,10,2
2024-01-17 10:15:00,204.25,28.8,305.51,1.13,0,normal,7.092,10,2
2024-01-17 10:20:00,189.31,29.81,267.54,2.06,0,normal,6.351,10,2
2024-01-17 10:25:00,212.1,36.41,326.27,0.73,0,normal,5.825,10,2
2024-01-17 10:30:00,209.36,30.24,354.19,1.16,0,normal,6.923,10,2
2024-01-17 10:35:00,219.37,21.77,346.48,1.0,0,normal,10.077,10,2
2024-01-17 10:40:00,193.14,32.15,256.49,0.8,0,normal,6.007,10,2
2024-01-17 10:45:00,205.51,25.98,322.34,0.55,0,normal,7.91,10,2
2024-01-17 10:50:00,184.52,23.92,281.13,0.16,0,normal,7.714,10,2
2024-01-17 10:55:00,215.52,25.83,365.55,1.41,0,normal,8.344,10,2
2024-01-17 11:00:00,210.37,32.71,299.7,1.54,0,normal,6.431,11,2
2024-01-17 11:05:00,210.03,36.29,231.79,0.82,0,normal,5.788,11,2
2024-01-17 11:10:00,202.61,32.41,296.77,7.45,0,normal,6.251,11,2
2024-01-17 11:15:00,208.81,33.16,330.69,1.63,0,normal,6.297,11,2
2024-01-17 11:20:00,226.65,32.37,319.96,4.4,0,normal,7.002,11,2
2024-01-17 11:25:00,282.46,30.51,282.17,1.69,1,temp_spike,9.258,11,2
2024-01-17 11:30:00,274.14,33.48,278.5,0.42,1,temp_spike,8.188,11,2
2024-01-17 11:35:00,186.3,17.91,258.39,7.35,0,normal,10.402,11,2
2024-01-17 11:40:00,189.56,30.56,288.03,4.33,0,normal,6.203,11,2
2024-01-17 11:45:00,204.06,24.78,264.98,1.27,0,normal,8.235,11,2
2024-01-17 11:50:00,219.15,35.81,356.27,0.56,0,normal,6.12,11,2
2024-01-17 11:55:00,198.74,29.26,262.71,0.5,0,normal,6.792,11,2
2024-01-17 12:00:00,196.46,30.15,306.11,3.28,0,normal,6.516,12,2
2024-01-17 12:05:00,193.9,22.47,302.72,0.14,0,normal,8.629,12,2
2024-01-17 12:10:00,191.98,35.08,347.28,2.03,0,normal,5.473,12,2
2024-01-17 12:15:00,204.42,33.14,354.47,2.04,0,normal,6.168,12,2
2024-01-17 12:20:00,177.54,32.78,334.8,17.2,1,vibration_surge,5.416,12,2
2024-01-17 12:25:00,219.21,25.93,317.65,2.44,0,normal,8.454,12,2
2024-01-17 12:30:00,190.02,1.8,247.57,2.44,1,pressure_drop,105.567,12,2
2024-01-17 12:35:00,210.83,31.12,246.56,0.86,0,normal,6.775,12,2
2024-01-17 12:40:00,180.95,26.53,257.72,1.32,0,normal,6.821,12,2
2024-01-17 12:45:00,210.03,32.17,337.6,3.58,0,normal,6.529,12,2
2024-01-17 12:50:00,210.08,19.2,303.67,1.48,0,normal,10.942,12,2
2024-01-17 12:55:00,295.5,27.56,343.43,1.93,1,temp_spike,10.722,12,2
2024-01-17 13:00:00,182.5,38.98,342.38,1.06,0,normal,4.682,13,2
2024-01-17 13:05:00,201.16,32.2,255.94,0.32,0,normal,6.247,13,2
2024-01-17 13:10:00,179.67,30.83,293.84,12.5,0,normal,5.828,13,2
2024-01-17 13:15:00,193.62,39.93,291.59,1.52,0,normal,4.849,13,2
2024-01-17 13:20:00,212.85,18.32,275.85,0.82,0,normal,11.618,13,2
2024-01-17 13:25:00,209.36,25.92,265.49,2.5,0,normal,8.077,13,2
2024-01-17 13:30:00,197.64,27.99,351.47,1.94,0,normal,7.061,13,2
2024-01-17 13:35:00,182.79,34.29,294.83,0.53,0,normal,5.331,13,2
2024-01-17 13:40:00,207.1,34.38,292.89,4.19,0,normal,6.024,13,2
2024-01-17 13:45:00,197.7,25.67,252.1,0.15,0,normal,7.702,13,2
2024-01-17 13:50:00,162.61,34.99,326.0,1.86,0,normal,4.647,13,2
2024-01-17 13:55:00,209.15,27.98,241.98,1.3,0,normal,7.475,13,2
2024-01-17 14:00:00,194.64,36.06,307.75,0.77,0,normal,5.398,14,2
2024-01-17 14:05:00,213.04,24.84,309.11,3.5,0,normal,8.576,14,2
2024-01-17 14:10:00,178.57,29.38,264.37,2.14,0,normal,6.078,14,2
2024-01-17 14:15:00,147.35,27.55,300.88,2.85,0,normal,5.348,14,2
